Source,Camera_Name,Camera_ID,Apple_HLS(public),JPEG_URL(public),Latitude,Longitude
Las Vegas,Eastern & Horizon Ridge,5088,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_horizon_ridge_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_horizon_ridge_public.jpg,35.999233,-115.104408
Las Vegas,Eastern & I-215 EB Beltway,2189,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_i-215_eb_beltway_public.jpg,36.022647,-115.118217
Las Vegas,Eastern & I-215 WB Beltway,2188,https://d1wse2.its.nv.gov:443/vegasxcd06/eastern_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_i-215_wb_beltway_public.jpg,36.024776,-115.118186
Las Vegas,Eastern & I-515 NB,3342,https://d1wse1.its.nv.gov:443/vegasxcd01/eastern_and_i-515_nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_i-515_nb_public.jpg,36.168849,-115.116271
Las Vegas,Eastern & I-515 SB,3343,https://d1wse1.its.nv.gov:443/vegasxcd01/eastern_and_i-515_sb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_i-515_sb_public.jpg,36.167301,-115.115798
Las Vegas,Eastern & Serene,2190,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_serene_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_serene_public.jpg,36.020675,-115.118362
Las Vegas,Eastern & Silverado Ranch,2191,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_silverado_ranch_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_silverado_ranch_public.jpg,36.013282,-115.118568
Las Vegas,Eastern & Sunset,2354,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_sunset_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_sunset_public.jpg,36.071449,-115.118919
Las Vegas,Eastern & Tropicana,2125,https://d1wse2.its.nv.gov:443/vegasxcd05/eastern_and_tropicana_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_tropicana_public.jpg,36.099773,-115.118759
Las Vegas,Eastern and Windmill,2024,https://d1wse2.its.nv.gov:443/vegasxcd06/eastern_and_windmill_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/eastern_and_windmill_public.jpg,36.042102,-115.118064
Las Vegas,Elkhorn and Grand Montecito,3516,https://d1wse1.its.nv.gov:443/vegasxcd02/elkhorn_and_grand_montecito_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/elkhorn_and_grand_montecito_public.jpg,36.291992,-115.284172
Las Vegas,Far Hills & CC-215 NB,33391,https://d1wse1.its.nv.gov:443/vegasxcd02/far_hills_and_cc-215_nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/far_hills_and_cc-215_nb_public.jpg,36.181522,-115.34085
Las Vegas,Flamingo & 215 NB median,2065,https://d1wse1.its.nv.gov:443/vegasxcd02/flamingo_and_215_nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_215_nb_public.jpg,36.115135,-115.301269
Las Vegas,Flamingo & 215 SB,2545,https://d1wse1.its.nv.gov:443/vegasxcd02/flamingo_and_215_sb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_215_sb_public.jpg,36.115371,-115.304206
Las Vegas,Flamingo & Buffalo,2058,https://d1wse1.its.nv.gov:443/vegasxcd01/flamingo_and_buffalo_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_buffalo_public.jpg,36.114929,-115.26081
Las Vegas,Flamingo & Decatur,2159,https://d1wse1.its.nv.gov:443/vegasxcd03/flamingo_and_decatur_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_decatur_public.jpg,36.11573,-115.207824
Las Vegas,Flamingo & El Capitan,2064,https://d1wse2.its.nv.gov:443/vegasxcd06/flamingo_and_el_capitan_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_el_capitan_public.jpg,36.115169,-115.287818
Las Vegas,Flamingo & Jones,2098,https://d1wse1.its.nv.gov:443/vegasxcd01/flamingo_and_jones_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_jones_public.jpg,36.114772,-115.225128
Las Vegas,Flamingo & Koval SE,21311,https://d1wse1.its.nv.gov:443/vegasxcd03/flamingo_and_koval_se_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_koval_se_public.jpg,36.11436,-115.163833
Las Vegas,Flamingo & NB I-15,2345,https://d1wse1.its.nv.gov:443/vegasxcd02/flamingo_and_nb_i-15_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_nb_i-15_public.jpg,36.114444,-115.17971
Las Vegas,Flamingo & Pecos,2135,https://d1wse2.its.nv.gov:443/vegasxcd06/flamingo_and_pecos_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_pecos_public.jpg,36.115066,-115.100692
Las Vegas,Flamingo & SB I-15,2346,https://d1wse1.its.nv.gov:443/vegasxcd02/flamingo_and_sb_i-15_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_sb_i-15_public.jpg,36.114158,-115.1828
Las Vegas,Flamingo & Valley View,2183,https://d1wse1.its.nv.gov:443/vegasxcd02/flamingo_and_valley_view_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_valley_view_public.jpg,36.115879,-115.189765
Las Vegas,Flamingo and Boulder Highway,2291,https://d1wse1.its.nv.gov:443/vegasxcd03/flamingo_and_boulder_highway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_boulder_highway_public.jpg,36.114826,-115.066627
Las Vegas,Flamingo and Las Vegas Boulevard,2132,https://d1wse2.its.nv.gov:443/vegasxcd05/flamingo_and_las_vegas_boulevard_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_las_vegas_boulevard_public.jpg,36.11454,-115.17308
Las Vegas,Flamingo at Maryland,2133,https://d1wse1.its.nv.gov:443/vegasxcd03/flamingo_at_maryland_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_at_maryland_public.jpg,36.114437,-115.137519
Las Vegas,Flamingo at Paradise,2134,https://d1wse1.its.nv.gov:443/vegasxcd03/flamingo_at_paradise_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_at_paradise_public.jpg,36.114173,-115.153762
Las Vegas,Flamingo/I-515 SB,2363,https://d1wse2.its.nv.gov:443/vegasxcd06/flamingo_and_i-515_sb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/flamingo_and_i-515_sb_public.jpg,36.115333,-115.085525
Las Vegas,Fort Apache & CC-215 NB,2999,https://d1wse1.its.nv.gov:443/vegasxcd03/fort_apache_and_cc-215_nb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/fort_apache_and_cc-215_nb_public.jpg,36.110961,-115.297279
Las Vegas,Gibson & I-215 EB Beltway,5156,https://d1wse2.its.nv.gov:443/vegasxcd05/gibson_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/gibson_and_i-215_eb_beltway_public.jpg,36.031387,-115.029777
Las Vegas,Gibson & I-215 WB Beltway,5155,https://d1wse1.its.nv.gov:443/vegasxcd03/gibson_and_i-215_wb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/gibson_and_i-215_wb_beltway_public.jpg,36.032463,-115.029785
Las Vegas,Grand Central Pkwy-Bonneville,3148,https://d1wse1.its.nv.gov:443/vegasxcd02/grand_central_pkwy-bonneville_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/grand_central_pkwy-bonneville_public.jpg,36.166484,-115.155517
Las Vegas,Grand Central Pkwy-City Pkwy,3483,https://d1wse1.its.nv.gov:443/vegasxcd02/grand_central_pkwy-city_pkwy_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/grand_central_pkwy-city_pkwy_public.jpg,36.173587,-115.149375
Las Vegas,Grand Central Pkwy-Premium Outlet Mall,3284,https://d1wse1.its.nv.gov:443/vegasxcd02/grand_central_pkwy-premium_outlet_mall_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/grand_central_pkwy-premium_outlet_mall_public.jpg,36.161647,-115.157722
Las Vegas,Grand Central Pkwy-Symphony,3487,https://d1wse1.its.nv.gov:443/vegasxcd02/grand_central_pkwy-symphony_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/grand_central_pkwy-symphony_public.jpg,36.170345,-115.153892
Las Vegas,Green Valley & I-215 EB Beltway,50741,https://d1wse1.its.nv.gov:443/vegasxcd04/green_valley_and_i-215_eb_beltway_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/green_valley_and_i-215_eb_beltway_public.jpg,36.023853,-115.084899
Las Vegas,Green Valley Pkwy and Warm Springs,5039,https://d1wse2.its.nv.gov:443/vegasxcd05/green_valley_pkwy_and_warm_springs_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/green_valley_pkwy_and_warm_springs_public.jpg,36.056274,-115.084281
Las Vegas,Harmon at Cosmopolitan,2416,https://d1wse1.its.nv.gov:443/vegasxcd04/harmon_at_cosmopolitan_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/harmon_at_cosmopolitan_public.jpg,36.107112,-115.174064
Las Vegas,Harmon at Vdara,2433,https://d1wse1.its.nv.gov:443/vegasxcd04/harmon_at_vdara_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/harmon_at_vdara_public.jpg,36.109378,-115.175437
Las Vegas,I-11 mm 4,442,https://d1wse2.its.nv.gov:443/vegasxcd06/i-11_mm4_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-11_mm4_public.jpg,35.994262,-114.800071
Las Vegas,I-11 NB 93 Interchange RR Pass,429,https://d1wse2.its.nv.gov:443/vegasxcd06/i-11_nb_93_interchange_rr_pass_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-11_nb_93_interchange_rr_pass_public.jpg,35.968509,-114.912452
Las Vegas,I-11 NB mm1 DMS,451,https://d1wse2.its.nv.gov:443/vegasxcd06/i-11_nb_mm1_dms_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-11_nb_mm1_dms_public.jpg,36.015464,-114.749412
Las Vegas,I-15 NB 1 mile N of St Rose,127,https://d1wse1.its.nv.gov:443/vegasxcd02/i15nb_n_of_st_rose_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15NB_N_of_St_Rose_public.jpg,35.974098,-115.179397
Las Vegas,I-15 NB Blue Diamond North,122,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_blue_diamond_north_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_blue_diamond_north_public.jpg,36.047714,-115.180335
Las Vegas,I-15 NB Blue Diamond South,123,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_blue_diamond_south_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_blue_diamond_south_public.jpg,36.034301,-115.180427
Las Vegas,I-15 NB Cactus,125,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_cactus_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_cactus_public.jpg,36.003101,-115.18
Las Vegas,I-15 NB Carey,305,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_nb_carey_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_carey_public.jpg,36.202899,-115.133102
Las Vegas,I-15 NB Charleston,106,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_nb_charleston_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_charleston_public.jpg,36.162677,-115.161643
Las Vegas,I-15 NB Craig Rd,309,https://d1wse1.its.nv.gov:443/vegasxcd02/i-15_nb_craig_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_craig_rd_public.jpg,36.240009,-115.103851
Las Vegas,I-15 NB Lake Mead S,303,https://d1wse1.its.nv.gov:443/vegasxcd02/i-15_nb_lake_mead_s_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_lake_mead_s_public.jpg,36.195201,-115.136299
Las Vegas,I-15 NB Las Vegas Blvd,319,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_nb_las_vegas_blvd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_las_vegas_blvd_public.jpg,36.310001,-114.953201
Las Vegas,I-15 NB mm56,318,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_nb_mm56_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_mm56_public.jpg,36.295299,-114.991699
Las Vegas,I-15 NB Oakey,109,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_oakey_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_oakey_public.jpg,36.151363,-115.165451
Las Vegas,I-15 NB Range Rd,312,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_nb_range_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_range_rd_public.jpg,36.267898,-115.063903
Las Vegas,I-15 NB S I-215 (dual1),121,https://d1wse2.its.nv.gov:443/vegasxcd05/i15_nb_s_i215_dual1_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_NB_S_I215_dual1_public.jpg,36.063259,-115.180297
Las Vegas,I-15 NB Silverado Ranch,124,,https://flirimage.its.nv.gov/vegas_images/I15_NB_Silverado_Ranch_public.jpg,36.020778,-115.180274
Las Vegas,I-15 NB Speedway Blvd (dual),316,https://d1wse2.its.nv.gov:443/vegasxcd06/i15_nb_speedway_blvd_dual_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_NB_Speedway_Blvd_dual_public.jpg,36.282463,-115.025711
Las Vegas,I-15 NB St Rose,128,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_nb_st_rose_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_st_rose_public.jpg,35.962699,-115.180801
Las Vegas,I-15 NB St Rose S Mile 26,129,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_st_rose_s_mile_26_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_st_rose_s_mile_26_public.jpg,35.947898,-115.182197
Las Vegas,I-15 NB Starr,126,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_starr_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_starr_public.jpg,35.990501,-115.180397
Las Vegas,I-15 NB Sunset,119,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_sunset_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_sunset_public.jpg,36.07043,-115.180397
Las Vegas,I-15 NB Tropicana,116,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_nb_tropicana_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_tropicana_public.jpg,36.100757,-115.17987
Las Vegas,I-15 NB Washington,301,https://d1wse1.its.nv.gov:443/vegasxcd02/i-15_nb_washington_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_nb_washington_public.jpg,36.180599,-115.145103
Las Vegas,I-15 SB Alexander,308,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_alexander_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_alexander_public.jpg,36.229301,-115.117797
Las Vegas,I-15 SB Apex Weigh Station,322,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_sb_apex_weigh_station_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_apex_weigh_station_public.jpg,36.3358,-114.919799
Las Vegas,I-15 SB between Cheyenne and Carey,306,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_between_cheyenne_and_carey_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_between_cheyenne_and_carey_public.jpg,36.212501,-115.130401
Las Vegas,I-15 SB Bonanza,300,https://d1wse1.its.nv.gov:443/vegasxcd02/i-15_sb_bonanza_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_bonanza_public.jpg,36.1772,-115.153198
Las Vegas,I-15 SB Cheyenne,307,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_cheyenne_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_cheyenne_public.jpg,36.218498,-115.125701
Las Vegas,I-15 SB Desert Inn,113,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_desert_inn_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_desert_inn_public.jpg,36.12994,-115.181434
Las Vegas,I-15 SB Flamingo,115,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_flamingo_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_flamingo_public.jpg,36.111152,-115.181045
Las Vegas,I-15 SB I-515 Interchange (dual 1),101,https://d1wse1.its.nv.gov:443/vegasxcd04/i15_sb_i515_interchange_dual1_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_SB_I515_Interchange_dual1_public.jpg,36.174022,-115.155868
Las Vegas,I-15 SB I-515 Interchange (dual 2),100,https://d1wse1.its.nv.gov:443/vegasxcd04/i15_sb_i515_interchange_dual2_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_SB_I515_Interchange_dual2_public.jpg,36.174209,-115.155662
Las Vegas,I-15 SB Jean Mile 12,133,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_jean_mile_12_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_jean_mile_12_public.jpg,35.781101,-115.328498
Las Vegas,I-15 SB Jean Mile 16,132,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_jean_mile_16_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_jean_mile_16_public.jpg,35.824001,-115.296997
Las Vegas,I-15 SB Lake Mead N,304,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_lake_mead_n_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_lake_mead_n_public.jpg,36.1972,-115.141296
Las Vegas,I-15 SB Lamb,311,https://d1wse2.its.nv.gov:443/vegasxcd06/i-15_sb_lamb_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_lamb_public.jpg,36.259799,-115.0783
Las Vegas,I-15 SB Lone Mountain Rd,310,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_lone_mountain_rd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_lone_mountain_rd_public.jpg,36.2495,-115.0913
Las Vegas,I-15 SB mm60 Apex,323,https://d1wse1.its.nv.gov:443/vegasxcd03/i-15_sb_mm60_apex_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_mm60_apex_public.jpg,36.33443,-114.920051
Las Vegas,I-15 SB N I-215 (dual 1),313,https://d1wse2.its.nv.gov:443/vegasxcd06/i15_sb_n_i215_dual1_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_SB_N_I215_dual1_public.jpg,36.271999,-115.057502
Las Vegas,I-15 SB N I-215 (dual 2),314,https://d1wse2.its.nv.gov:443/vegasxcd06/i15_sb_n_i215_dual2_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I15_SB_N_I215_dual2_public.jpg,36.271499,-115.056999
Las Vegas,I-15 SB Owens,302,https://d1wse1.its.nv.gov:443/vegasxcd02/i-15_sb_owens_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_owens_public.jpg,36.188701,-115.143302
Las Vegas,I-15 SB Primm N Mile 5,135,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_primm_n_mile_5_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_primm_n_mile_5_public.jpg,35.673698,-115.378402
Las Vegas,I-15 SB S of Russell,118,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_s_of_russell_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_s_of_russell_public.jpg,36.082443,-115.18132
Las Vegas,I-15 SB Sahara South,112,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_sahara_south_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_sahara_south_public.jpg,36.138786,-115.176414
Las Vegas,I-15 SB Sloan S Mile 21,131,https://d1wse2.its.nv.gov:443/vegasxcd05/i-15_sb_sloan_s_mile_21_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_sloan_s_mile_21_public.jpg,35.8763,-115.237297
Las Vegas,I-15 SB Spring Mtn,114,https://d1wse1.its.nv.gov:443/vegasxcd01/i-15_sb_spring_mtn_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-15_sb_spring_mtn_public.jpg,36.121929,-115.180999
Las Vegas,I-215 Centennial,521,https://d1wse2.its.nv.gov:443/vegasxcd06/i-215_centennial_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_centennial_public.jpg,36.27721,-115.32862
Las Vegas,I-215 EB Eastern,611,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_eb_eastern_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_eb_eastern_public.jpg,36.023601,-115.117103
Las Vegas,I-215 EB Gilespie,601,https://d1wse1.its.nv.gov:443/vegasxcd04/i215_eb_gilespie_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I215_EB_Gilespie_public.jpg,36.062301,-115.166297
Las Vegas,I-215 EB I-15 SB ramp,500,https://d1wse2.its.nv.gov:443/vegasxcd06/i-215_eb_i-15_sb_ramp_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_eb_i-15_sb_ramp_public.jpg,36.065101,-115.186302
Las Vegas,I-215 EB Pebble,610,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_eb_pebble_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_eb_pebble_public.jpg,36.0275,-115.130699
Las Vegas,I-215 EB St Rose,612,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_eb_st_rose_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_eb_st_rose_public.jpg,36.022899,-115.098899
Las Vegas,I-215 EB W of Las Vegas Blvd,600,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_eb_w_of_las_vegas_blvd_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_eb_w_of_las_vegas_blvd_public.jpg,36.062999,-115.174697
Las Vegas,I-215 Summerlin,515,https://d1wse2.its.nv.gov:443/vegasxcd06/i-215_summerlin_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_summerlin_public.jpg,36.191501,-115.3432
Las Vegas,I-215 Summerlin (dual),516,https://d1wse2.its.nv.gov:443/vegasxcd06/i215_summerlin_dual_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I215_Summerlin_dual_public.jpg,36.191402,-115.343597
Las Vegas,I-215 WB Airport Connector E,604,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_airport_connector_e_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_airport_connector_e_public.jpg,36.062999,-115.148101
Las Vegas,I-215 WB Airport Connector E (dual),605,https://d1wse2.its.nv.gov:443/vegasxcd06/i215_wb_airport_connector_e_dual_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/I215_WB_Airport_Connector_E_dual_public.jpg,36.063999,-115.149101
Las Vegas,I-215 WB E of Decatur,501,https://d1wse2.its.nv.gov:443/vegasxcd06/i-215_wb_e_of_decatur_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_e_of_decatur_public.jpg,36.068901,-115.199798
Las Vegas,I-215 WB Gibson,615,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_gibson_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_gibson_public.jpg,36.0326,-115.027496
Las Vegas,I-215 WB Green Valley Pkwy,613,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_green_valley_pkwy_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_green_valley_pkwy_public.jpg,36.025398,-115.084602
Las Vegas,I-215 WB W of Valle Verde,614,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_w_of_valle_verde_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_w_of_valle_verde_public.jpg,36.027,-115.073097
Las Vegas,I-215 WB Warm Springs N,606,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_warm_springs_n_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_warm_springs_n_public.jpg,36.060298,-115.143203
Las Vegas,I-215 WB Wigwam,609,https://d1wse1.its.nv.gov:443/vegasxcd04/i-215_wb_wigwam_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-215_wb_wigwam_public.jpg,36.034301,-115.132301
Las Vegas,I-515 NB Auto Show,418,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_auto_show_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_auto_show_public.jpg,36.046512,-115.022476
Las Vegas,I-515 NB Casino Center on ramp,9998,https://d1wse2.its.nv.gov:443/vegasxcd05/i-515_nb_casino_center_on_ramp_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_casino_center_on_ramp_public.jpg,36.175113,-115.142005
Las Vegas,I-515 NB Flamingo,411,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_flamingo_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_flamingo_public.jpg,36.112697,-115.082191
Las Vegas,I-515 NB Galleria,416,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_galleria_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_galleria_public.jpg,36.07201,-115.036544
Las Vegas,I-515 NB Horizon,421,https://d1wse2.its.nv.gov:443/vegasxcd07/i-515_nb_horizon_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_horizon_public.jpg,36.011798,-114.988502
Las Vegas,I-515 NB Main Street,402,https://d1wse1.its.nv.gov:443/vegasxcd04/i-515_nb_main_street_public.stream/playlist.m3u8,https://flirimage.its.nv.gov/vegas_images/i-515_nb_main_street_public.jpg,36.175785,-115.146537
